episode,episode_seed,episode_return,decision_count,normal_action_count,forced_action_count,random_action_count,policy_action_count,local_action_count,edge_action_count,cloud_action_count,drop_action_count,total_jobs,completed_jobs,dropped_jobs,unresolved_jobs,queued_jobs,started_from_waiting_jobs,waiting_timeout_drops,max_waiting_queue_length,remaining_waiting_jobs,simulation_end_time,episode_updates,global_decision_steps,global_normal_action_steps,replay_size,replay_trainable_size,replay_forced_size,masac_update_step,critic_loss,q1_loss,q2_loss,actor_loss,alpha_loss,alpha,policy_entropy,target_entropy,mean_q1,mean_q2,mean_target_q,wall_time_seconds,per_agent_returns
51,92,1396.5459928360233,1000,1000,0,0,1000,299,0,701,0,1000,958,42,0,102,64,38,20,0,14672.074440832017,500,52511,52511,52511,51573,938,23756,18.888792783260346,9.457400388002396,9.43139239192009,-112.55143853759766,0.16291649109125136,0.26502206921577454,0.41376193380355836,0.5356277024745941,110.80442823791503,110.80414044189453,110.8117405090332,9.05118389998097,"{""DC-1"": 341.53018010759865, ""DC-2"": 295.4067876291264, ""DC-3"": 200.72071747513493, ""DC-4"": 214.50428055309789, ""DC-5"": 344.38402707106474}"
52,93,1378.123904515872,1000,1000,0,0,1000,274,0,726,0,1000,962,38,0,127,90,37,15,0,12753.337561820179,500,53511,53511,53511,52573,938,24256,20.49491972208023,10.285138751983643,10.209781013011932,-113.91798071289062,0.15390218698978425,0.2699843645095825,0.41879108583927155,0.5355320825576783,112.16618426513672,112.17019819641114,112.17344282531738,9.163124400016386,"{""DC-1"": 312.06843321620715, ""DC-2"": 239.53015947032878, ""DC-3"": 244.33549395617678, ""DC-4"": 280.17961741944583, ""DC-5"": 302.01020045371246}"
53,94,1474.1999246340847,1000,1000,0,0,1000,219,0,781,0,1000,979,21,0,78,62,16,13,0,12610.184371671396,500,54511,54511,54511,53573,938,24756,21.100345098018646,10.550669740438462,10.549675345182418,-115.21267971801758,0.16371406030654906,0.27562060952186584,0.40958699297904966,0.5353853731155396,113.5724280090332,113.57081259155274,113.56217036437988,8.922178199980408,"{""DC-1"": 343.0175935511963, ""DC-2"": 304.98052269169585, ""DC-3"": 256.4090067227191, ""DC-4"": 226.88992483988463, ""DC-5"": 342.9028768285885}"
54,95,1420.365575782763,1000,1000,0,0,1000,218,0,782,0,1000,973,27,0,98,77,21,10,0,14118.126276733456,500,55511,55511,55511,54573,938,25256,20.205527625083924,10.093646437168122,10.111881205320358,-116.47987979125976,0.14958701583743095,0.28125137090682983,0.41867215096950533,0.5357518508434296,114.86275160217285,114.86587562561036,114.86499546813965,8.730264899961185,"{""DC-1"": 304.85090478471136, ""DC-2"": 302.9362533644871, ""DC-3"": 263.13527188284365, ""DC-4"": 244.61575810370073, ""DC-5"": 304.8273876470204}"
55,96,1445.3753051410233,1000,1000,0,0,1000,230,0,770,0,1000,974,26,0,112,88,24,15,0,12511.17019424311,500,56511,56511,56511,55573,938,25756,20.93004917860031,10.487839008569717,10.442210212469101,-117.71745846557617,0.1533855338692665,0.2874043583869934,0.4135358716249466,0.5354381477832795,116.03227627563477,116.04247839355469,116.03756275939942,8.813841100025456,"{""DC-1"": 351.83686084300206, ""DC-2"": 302.54662651238607, ""DC-3"": 220.28245422441586, ""DC-4"": 243.32160199691086, ""DC-5"": 327.38776156430794}"
56,97,1406.9339757434575,1000,1000,0,0,1000,248,0,752,0,1000,965,35,0,80,48,32,29,0,13849.17019424311,500,57511,57511,57511,56573,938,26256,23.516664608001708,11.762051559448242,11.754613090515138,-118.77755145263671,0.13885710015892982,0.2934110164642334,0.4230481027364731,0.5354072279930114,117.14913577270508,117.1478139038086,117.15452114868164,8.801513399987016,"{""DC-1"": 360.78857585116987, ""DC-2"": 318.4891161468782, ""DC-3"": 171.9547016963636, ""DC-4"": 235.80884065909817, ""DC-5"": 319.89274138995006}"
57,98,1535.2880454201525,1000,1000,0,0,1000,206,0,794,0,1000,990,10,0,70,63,7,4,0,13533.113224119123,500,58511,58511,58511,57573,938,26756,22.727960797786714,11.355024427652358,11.372936349153518,-120.06026119995117,0.1422027850151062,0.29997721314430237,0.4185387136936188,0.5355720930099487,118.39997384643554,118.39461413574219,118.38923481750489,8.753915900015272,"{""DC-1"": 307.18143343571893, ""DC-2"": 312.61557869954817, ""DC-3"": 365.35418243547525, ""DC-4"": 234.3589251005209, ""DC-5"": 315.7779257488901}"
58,99,1530.9693212691734,1000,1000,0,0,1000,229,0,771,0,1000,988,12,0,64,56,8,6,0,11236.720328053358,500,59511,59511,59511,58573,938,27256,23.743077229499818,11.862192806720733,11.880884417295455,-121.26209838867187,0.12628079117834567,0.3062678575515747,0.4296171321868896,0.5354362661838532,119.6033564453125,119.60777252197266,119.5989948425293,8.959519800031558,"{""DC-1"": 315.5981992173025, ""DC-2"": 332.4431724058951, ""DC-3"": 332.69574547034506, ""DC-4"": 237.35877170379302, ""DC-5"": 312.8734324718377}"
59,100,1475.5824283860325,1000,1000,0,0,1000,242,0,758,0,1000,979,21,0,91,75,16,7,0,10997.184371671396,500,60511,60511,60511,59573,938,27756,24.60436798620224,12.314157347679139,12.29021060204506,-122.5281997680664,0.11205481980741024,0.31230199337005615,0.4398210645914078,0.5353526568412781,120.92784957885742,120.92252250671386,120.92527291870117,8.83661260001827,"{""DC-1"": 339.35979101020973, ""DC-2"": 289.4298558370894, ""DC-3"": 278.363678506777, ""DC-4"": 270.04854529622344, ""DC-5"": 298.3805577357341}"
60,101,1471.4928914848201,1000,1000,0,0,1000,234,0,766,0,1000,977,23,0,93,73,20,7,0,12797.469086266523,500,61511,61511,61511,60573,938,28256,22.03896795654297,11.044898153305054,10.994069830179214,-123.68646173095703,0.10963897581398487,0.31865814328193665,0.44045935380458834,0.5354347462654114,122.0930503540039,122.09206457519531,122.09138546752929,8.65667170000961,"{""DC-1"": 349.80367736675515, ""DC-2"": 338.368722143638, ""DC-3"": 284.6189591539787, ""DC-4"": 204.42159618332406, ""DC-5"": 294.2799366371244}"
61,102,1463.9199860042522,1000,1000,0,0,1000,227,0,773,0,1000,977,23,0,86,64,22,6,0,15734.184371671396,500,62511,62511,62511,61573,938,28756,23.295117634773256,11.642321063756942,11.652796532869338,-124.69958230590821,0.09902386373281478,0.32488471269607544,0.4479433662891388,0.5353531239032745,123.2247211303711,123.2273542175293,123.21824618530273,8.998815600003581,"{""DC-1"": 318.25176452336467, ""DC-2"": 296.06419592731606, ""DC-3"": 326.8236911908855, ""DC-4"": 217.3305107917717, ""DC-5"": 305.4498235709159}"
62,103,1408.1397843167738,1000,1000,0,0,1000,237,0,763,0,1000,967,33,0,111,82,29,9,0,16293.523222704625,500,63511,63511,63511,62573,938,29256,24.642486639499666,12.321986943244934,12.32049959230423,-125.84740686035157,0.0725427541937679,0.32990163564682007,0.47068561339378356,0.5355438747406006,124.31728887939452,124.31719898986816,124.31547512817383,8.926886000030208,"{""DC-1"": 364.05967989821596, ""DC-2"": 253.26449701965402, ""DC-3"": 332.4789249599189, ""DC-4"": 192.8024223979896, ""DC-5"": 265.53426004099566}"
63,104,1499.3676324550372,1000,1000,0,0,1000,228,0,772,0,1000,983,17,0,80,66,14,10,0,11508.595252273852,500,64511,64511,64511,63573,938,29756,25.208948380470275,12.595358554124832,12.613589837312698,-126.90435440063476,0.07454413130134344,0.33557185530662537,0.46760202157497405,0.5354307467937469,125.33666363525391,125.33673059082031,125.33120240783691,8.734019899973646,"{""DC-1"": 350.5619083251407, ""DC-2"": 322.0562846824325, ""DC-3"": 325.6631118993537, ""DC-4"": 235.1505496029279, ""DC-5"": 265.9357779451842}"
64,105,1469.9531108084,1000,1000,0,0,1000,237,0,763,0,1000,977,23,0,89,72,17,8,0,12469.154527966832,500,65511,65511,65511,64573,938,30256,24.792891230106353,12.415910267591476,12.376980987787247,-127.88103182983399,0.07482330051809549,0.341691255569458,0.4663331515789032,0.5354321897029877,126.33969679260254,126.32828419494629,126.33376486206055,8.682426800020039,"{""DC-1"": 348.7009156092802, ""DC-2"": 300.33049401424574, ""DC-3"": 309.3680050583868, ""DC-4"": 217.65420842302672, ""DC-5"": 293.89948770346075}"
65,106,1522.6042540488384,1000,1000,0,0,1000,240,0,760,0,1000,985,15,0,88,76,12,6,0,12845.892478263271,500,66511,66511,66511,65573,938,30756,24.303167903423308,12.155580263137818,12.14758755016327,-128.76999459838868,0.06891705006361008,0.34798985719680786,0.47068752336502073,0.5354382348060608,127.20513278198243,127.21097877502442,127.20416213989257,8.741018300002906,"{""DC-1"": 391.4086801337734, ""DC-2"": 307.31287023530007, ""DC-3"": 284.52874501109306, ""DC-4"": 217.15404325617305, ""DC-5"": 322.19991541249925}"
66,107,1448.2391809435023,1000,1000,0,0,1000,248,0,752,0,1000,974,26,0,109,84,25,8,0,13497.17019424311,500,67511,67511,67511,66573,938,31256,27.19644968032837,13.592712047100067,13.603737687826156,-129.9511241760254,0.0789491989314556,0.35553058981895447,0.4600977222919464,0.5355336449146271,128.4682509918213,128.46620413208007,128.46252812194825,8.746059999975841,"{""DC-1"": 354.0379942270614, ""DC-2"": 300.2414259745834, ""DC-3"": 265.17630668825143, ""DC-4"": 195.56793593929825, ""DC-5"": 333.21551811430834}"
67,108,1394.468230988818,1000,1000,0,0,1000,226,0,774,0,1000,968,32,0,87,61,26,9,0,14843.402143723086,500,68511,68511,68511,67573,938,31756,26.14247427034378,13.07317010140419,13.069304152965545,-130.9799535522461,0.06570128395408392,0.36227941513061523,0.4713222640752792,0.5353874015808106,129.56083703613282,129.56742895507813,129.5536141052246,8.815292999963276,"{""DC-1"": 290.5450721892499, ""DC-2"": 344.48622885191537, ""DC-3"": 244.08328616187788, ""DC-4"": 212.3705564101025, ""DC-5"": 302.98308737567106}"
68,109,1410.7858657869895,1000,1000,0,0,1000,273,0,727,0,1000,966,34,0,110,77,33,16,0,16131.811703604591,500,69511,69511,69511,68573,938,32256,26.151551768302916,13.095677380084991,13.055874379396439,-131.8836441040039,0.04647821168322116,0.3676927089691162,0.48900050938129425,0.5352737066745759,130.50604037475586,130.51387336730957,130.5095014190674,8.929597500013188,"{""DC-1"": 366.2784913226737, ""DC-2"": 316.4484485278353, ""DC-3"": 159.6168989965448, ""DC-4"": 270.2853948731112, ""DC-5"": 298.15663206682405}"
69,110,1332.8128065046897,1000,1000,0,0,1000,243,0,757,0,1000,955,45,0,102,61,41,10,0,15915.523222704625,500,70511,70511,70511,69573,938,32756,25.811830151557924,12.897407227516174,12.91442294883728,-132.88043530273438,0.04351768437121063,0.37324196100234985,0.49145621061325073,0.5352602791786194,131.43210200500488,131.43501693725585,131.44368379211426,8.96479310002178,"{""DC-1"": 336.17220217471805, ""DC-2"": 241.35611698963842, ""DC-3"": 229.3967907778264, ""DC-4"": 215.63617775307222, ""DC-5"": 310.25151880943463}"
70,111,1452.1710117216905,1000,1000,0,0,1000,234,0,766,0,1000,976,24,0,100,79,21,11,0,14856.17019424311,500,71511,71511,71511,70573,938,33256,25.246209846496583,12.627105710029602,12.619104124307633,-133.68416333007812,0.038981449221260844,0.37846192717552185,0.4954389657974243,0.5352260975837707,132.31313287353515,132.31203021240233,132.31998443603516,8.814023200015072,"{""DC-1"": 383.2814742591527, ""DC-2"": 310.44190805498204, ""DC-3"": 243.7212749276008, ""DC-4"": 246.36380602521012, ""DC-5"": 268.3625484547446}"
71,112,1439.055261120615,1000,1000,0,0,1000,267,0,733,0,1000,970,30,0,102,73,29,13,0,12060.438010139458,500,72511,72511,72511,71573,938,33756,25.152066226005555,12.563950372695922,12.588115899085999,-134.45825085449218,0.04214813804347068,0.38486120104789734,0.49179300475120546,0.535521945476532,133.09206536865236,133.09996420288087,133.0878500366211,8.727882299979683,"{""DC-1"": 330.19969831675064, ""DC-2"": 306.93141022139207, ""DC-3"": 274.5902653619569, ""DC-4"": 255.33453125491943, ""DC-5"": 271.99935596559726}"
72,113,1495.0836458490733,1000,1000,0,0,1000,253,0,747,0,1000,981,19,0,82,65,17,9,0,13946.041789369021,500,73511,73511,73511,72573,938,34256,29.56584739780426,14.782980613708496,14.782866803884506,-135.1220951538086,0.02551779518695548,0.3892017602920532,0.5082596789598465,0.5353693487644196,133.73574725341797,133.73658673095704,133.7189697570801,8.626672099984717,"{""DC-1"": 310.3452825925901, ""DC-2"": 308.68688772565963, ""DC-3"": 324.408805166711, ""DC-4"": 258.9852147734666, ""DC-5"": 292.6574555906465}"
73,114,1423.5167518692197,1000,1000,0,0,1000,266,0,734,0,1000,966,34,0,100,67,33,12,0,12959.523222704625,500,74511,74511,74511,73573,938,34756,28.034011365413665,13.97932070350647,14.054690713644028,-135.6990326538086,0.012454816745594144,0.39156079292297363,0.5221530015468597,0.5354607985019684,134.40558096313475,134.41015463256835,134.40104635620116,8.77862619998632,"{""DC-1"": 364.8324052920389, ""DC-2"": 270.5742299013264, ""DC-3"": 264.3044120889772, ""DC-4"": 226.73107126731946, ""DC-5"": 297.0746333195585}"
74,115,1546.505654711728,1000,1000,0,0,1000,257,0,743,0,1000,986,14,0,93,81,12,7,0,12281.438010139458,500,75511,75511,75511,74573,938,35256,28.140942848682403,14.10242180299759,14.038521026611328,-136.21727655029298,0.004604510897770524,0.3922366797924042,0.5308813498020172,0.5355610320568085,134.83856219482422,134.83215173339843,134.8392121582031,8.901328700012527,"{""DC-1"": 366.71514424260494, ""DC-2"": 328.8771555378148, ""DC-3"": 308.6363577479632, ""DC-4"": 254.1584371027952, ""DC-5"": 288.1185600805504}"
75,116,1381.7115723936001,1000,1000,0,0,1000,244,0,756,0,1000,963,37,0,87,54,33,10,0,15502.64955474956,500,76511,76511,76511,75573,938,35756,25.918579401493073,12.921390675544739,12.997188702106476,-136.61298126220703,0.0057736650509759785,0.3935438096523285,0.5293688887357711,0.5356502892971039,135.35192916870116,135.35256588745116,135.3450768737793,9.20648519997485,"{""DC-1"": 324.2188658111583, ""DC-2"": 255.4168343396571, ""DC-3"": 282.5973355323518, ""DC-4"": 222.30945184977983, ""DC-5"": 297.1690848606523}"
76,117,1453.7371706209703,1000,1000,0,0,1000,244,0,756,0,1000,973,27,0,81,57,24,13,0,12560.22299513363,500,77511,77511,77511,76573,938,36256,29.40241891527176,14.665480663537979,14.736938175201416,-137.08155346679686,-0.0014711248073726892,0.3932906687259674,0.5371271835565568,0.5355157663822174,135.79575900268554,135.7990880126953,135.7868978881836,9.218811799946707,"{""DC-1"": 342.3563941839456, ""DC-2"": 280.2885051643904, ""DC-3"": 302.81300183682237, ""DC-4"": 233.7072662929398, ""DC-5"": 294.57200314287223}"
77,118,1516.0765797090494,1000,1000,0,0,1000,251,0,749,0,1000,984,16,0,67,56,11,11,0,14205.780199728739,500,78511,78511,78511,77573,938,36756,26.975489258766174,13.489682837724686,13.48580637049675,-137.32188079833983,0.007733297473285348,0.3953825533390045,0.5271905907392502,0.5355072762966157,136.02648709106444,136.0302678527832,136.0226851501465,8.67831310001202,"{""DC-1"": 314.40753089774597, ""DC-2"": 283.94706333756784, ""DC-3"": 343.23603665022097, ""DC-4"": 258.77424590478404, ""DC-5"": 315.71170291872943}"
78,119,1506.6091048822711,1000,1000,0,0,1000,241,0,759,0,1000,983,17,0,82,65,17,10,0,13252.113224119123,500,79511,79511,79511,78573,938,37256,26.341008138179777,13.234043921470642,13.106964223623276,-137.84797943115234,-0.010197645293548703,0.3923880159854889,0.5463492456674576,0.5353641686439514,136.5298250427246,136.5301364440918,136.51373937988282,8.828197600028943,"{""DC-1"": 312.9433013753775, ""DC-2"": 307.01339761923464, ""DC-3"": 313.5238912962655, ""DC-4"": 274.64562746418704, ""DC-5"": 298.48288712720586}"
79,120,1438.493968682665,1000,1000,0,0,1000,244,0,756,0,1000,972,28,0,96,72,24,9,0,13596.438010139458,500,80511,80511,80511,79573,938,37756,26.644183760643006,13.330729442358017,13.313454461812974,-137.95489294433594,-0.005337812528945505,0.39125481247901917,0.540824764251709,0.5354161884784698,136.8177476501465,136.81565057373047,136.8174564819336,9.092853799986187,"{""DC-1"": 373.1519750646948, ""DC-2"": 321.78263460395175, ""DC-3"": 250.3629329847546, ""DC-4"": 225.0428574958414, ""DC-5"": 268.15356853342104}"
80,121,1462.3318816422093,1000,1000,0,0,1000,239,0,761,0,1000,975,25,0,85,64,21,7,0,12346.42649519378,500,81511,81511,81511,80573,938,38256,29.554555491924287,14.741306522607804,14.813248882055282,-138.23114251708984,-0.00773779328353703,0.38909173011779785,0.5436541978120804,0.5352850177288055,137.05437036132813,137.05622924804686,137.05311022949218,8.726885899959598,"{""DC-1"": 365.9348906471311, ""DC-2"": 285.3234774809589, ""DC-3"": 249.66926873248963, ""DC-4"": 239.51226621387377, ""DC-5"": 321.89197856775513}"
81,122,1463.5623326304253,1000,1000,0,0,1000,247,0,753,0,1000,973,27,0,90,67,23,12,0,12620.41934116641,500,82511,82511,82511,81573,938,38756,26.75881062078476,13.356181213140488,13.402629473924637,-138.39841345214845,-0.016351033738814295,0.38469237089157104,0.552665372133255,0.5354615859985351,137.20820361328126,137.21540774536132,137.19545040893556,8.804424499976449,"{""DC-1"": 331.4685082687263, ""DC-2"": 323.8928016026782, ""DC-3"": 305.564631468725, ""DC-4"": 213.6350698999914, ""DC-5"": 289.0013213903036}"
82,123,1548.3449596163175,1000,1000,0,0,1000,275,0,725,0,1000,984,16,0,81,67,14,6,0,13994.012648753105,500,83511,83511,83511,82573,938,39256,28.857369703292846,14.363860831737519,14.49350889325142,-138.6729732055664,-0.009689335093833506,0.3818815350532532,0.5453668876886367,0.5353763706684113,137.4864450378418,137.49430743408203,137.4753204345703,8.762788899999578,"{""DC-1"": 375.11916248683957, ""DC-2"": 320.74749129530574, ""DC-3"": 331.83006830417463, ""DC-4"": 240.72904302571908, ""DC-5"": 279.91919450427883}"
83,124,1499.0402384875586,1000,1000,0,0,1000,265,0,735,0,1000,980,20,0,101,84,17,9,0,12117.39051896314,500,84511,84511,84511,83573,938,39756,26.799262512207033,13.355812463521957,13.443450090169907,-138.6622205810547,0.0024679447608068586,0.38251954317092896,0.5330320092439651,0.5354174044132233,137.5870499267578,137.58157342529296,137.58716052246095,8.992221500026062,"{""DC-1"": 336.1270588658465, ""DC-2"": 275.7734648839133, ""DC-3"": 341.6984745807844, ""DC-4"": 272.18232872978814, ""DC-5"": 273.25891142722725}"
84,125,1551.962992436392,1000,1000,0,0,1000,243,0,757,0,1000,988,12,0,80,70,10,11,0,11855.17019424311,500,85511,85511,85511,84573,938,40256,27.137461328983306,13.531806181669236,13.605655148983002,-138.57836376953125,-0.009861921870149672,0.38027864694595337,0.5456157672405243,0.5355131669044495,137.55173071289062,137.55418270874023,137.55738424682616,9.128250700014178,"{""DC-1"": 381.34724074871747, ""DC-2"": 284.05130516138735, ""DC-3"": 297.3459305055742, ""DC-4"": 281.322525037858, ""DC-5"": 307.89599098285544}"
85,126,1504.7726252920172,1000,1000,0,0,1000,239,0,761,0,1000,982,18,0,83,66,17,6,0,11577.078437804083,500,86511,86511,86511,85573,938,40756,25.722812871932984,12.816600289344787,12.906212540864944,-138.65885382080077,0.011064214658923446,0.38287654519081116,0.5240717797279358,0.5354216012954712,137.5960516052246,137.5943854370117,137.59291445922852,9.23516749998089,"{""DC-1"": 339.36562692062284, ""DC-2"": 314.8198852559189, ""DC-3"": 270.1413591719696, ""DC-4"": 276.98940204346366, ""DC-5"": 303.4563519000429}"
86,127,1498.1535022249573,1000,1000,0,0,1000,221,0,779,0,1000,983,17,0,71,58,13,8,0,12547.958258464474,500,87511,87511,87511,86573,938,41256,26.754971295833588,13.339313094615937,13.415658301353455,-138.60750677490233,-0.0051274217935279014,0.38154149055480957,0.5407872363328934,0.5354343192577362,137.6232568054199,137.626658782959,137.62632901000975,9.110999300028197,"{""DC-1"": 345.992727459988, ""DC-2"": 311.4899795652353, ""DC-3"": 308.65104007438896, ""DC-4"": 231.8613648747216, ""DC-5"": 300.1583902506216}"
87,128,1528.6701983417747,1000,1000,0,0,1000,252,0,748,0,1000,984,16,0,77,63,14,6,0,11715.08438553148,500,88511,88511,88511,87573,938,41756,26.699722962379454,13.299383249998092,13.400339716434479,-138.5897192993164,0.008157461022026836,0.38369855284690857,0.5270543698072433,0.5354671323299408,137.66294973754881,137.65631237792968,137.64754010009764,9.169474700000137,"{""DC-1"": 365.3225953004665, ""DC-2"": 308.2283211355912, ""DC-3"": 293.13964154373895, ""DC-4"": 266.04041805473844, ""DC-5"": 295.9392223072377}"
88,129,1542.2132887441264,1000,1000,0,0,1000,221,0,779,0,1000,990,10,0,71,64,7,4,0,13783.824518194044,500,89511,89511,89511,88573,938,42256,24.944017823219298,12.386101283311843,12.557916538715363,-138.83012707519532,-0.0052516257511451845,0.3822891414165497,0.5407913515567779,0.5353230001926422,137.80696591186523,137.8114348754883,137.82127920532227,9.093628000002354,"{""DC-1"": 342.2508476904431, ""DC-2"": 313.07816088944384, ""DC-3"": 304.85818587128205, ""DC-4"": 272.83394253730216, ""DC-5"": 309.1921517556557}"
89,130,1561.191806748839,1000,1000,0,0,1000,235,0,765,0,1000,989,11,0,71,61,10,5,0,14198.96841161661,500,90511,90511,90511,89573,938,42756,26.133910958766936,12.987095678806305,13.146815263986587,-138.7110939941406,-0.013508930260315537,0.37888506054878235,0.5492652707099914,0.5354132359027862,137.72705838012695,137.73359518432616,137.7283213195801,8.582526399986818,"{""DC-1"": 388.38307457955426, ""DC-2"": 318.0756633562939, ""DC-3"": 307.3586745631261, ""DC-4"": 245.47787407215546, ""DC-5"": 301.8965201777106}"
90,131,1499.719567437826,1000,1000,0,0,1000,210,0,790,0,1000,985,15,0,74,62,12,9,0,11963.915992574297,500,91511,91511,91511,90573,938,43256,24.254104303359984,11.99885533094406,12.255248914957047,-138.64865142822265,-0.003900155430659652,0.3776499330997467,0.5398664326667786,0.535748253107071,137.63520623779297,137.62924365234375,137.62944604492188,8.692763700033538,"{""DC-1"": 327.7010724892841, ""DC-2"": 306.38184676903234, ""DC-3"": 263.62452053889916, ""DC-4"": 284.5435682672211, ""DC-5"": 317.4685593733908}"
91,132,1555.3873803776432,1000,1000,0,0,1000,247,0,753,0,1000,989,11,0,83,75,8,6,0,11463.892478263271,500,92511,92511,92511,91573,938,43756,26.810616536140444,13.304633561372757,13.505982972621918,-138.55385968017578,-0.0006053319815546274,0.3775540590286255,0.5362325340509415,0.5355863690376281,137.5427498474121,137.5319201965332,137.53823684692384,9.381471999979112,"{""DC-1"": 342.3635739066947, ""DC-2"": 278.38760310513305, ""DC-3"": 332.51974645111363, ""DC-4"": 249.63364511152747, ""DC-5"": 352.482811803175}"
92,133,1517.1827181242252,1000,1000,0,0,1000,230,0,770,0,1000,987,13,0,78,67,11,11,0,12639.694713762638,500,93511,93511,93511,92573,938,44256,24.690759271621705,12.283270134449005,12.407489085435868,-138.33540478515624,-0.008447932726703584,0.3749593496322632,0.5442012473344803,0.5354237468242645,137.45262414550783,137.4501052246094,137.4436578979492,8.930222199996933,"{""DC-1"": 339.73213167162766, ""DC-2"": 280.38585129839237, ""DC-3"": 318.3377934698927, ""DC-4"": 276.5154533229829, ""DC-5"": 302.2114883613291}"
93,134,1554.1029721714558,1000,1000,0,0,1000,281,0,719,0,1000,985,15,0,86,73,13,7,0,12991.377122502869,500,94511,94511,94511,93573,938,44756,25.29220876598358,12.523879658937455,12.768329060077667,-138.3615123901367,-0.012493820242583751,0.37169286608695984,0.5482277721166611,0.5354655902385712,137.40049160766603,137.40959765625,137.41157864379883,8.893711899989285,"{""DC-1"": 340.80666176605695, ""DC-2"": 309.92150884456794, ""DC-3"": 324.5720897255018, ""DC-4"": 250.22212043662628, ""DC-5"": 328.5805913987031}"
