episode,episode_seed,episode_return,decision_count,normal_action_count,forced_action_count,random_action_count,policy_action_count,local_action_count,edge_action_count,cloud_action_count,drop_action_count,total_jobs,completed_jobs,dropped_jobs,unresolved_jobs,queued_jobs,started_from_waiting_jobs,waiting_timeout_drops,max_waiting_queue_length,remaining_waiting_jobs,simulation_end_time,episode_updates,global_decision_steps,global_normal_action_steps,replay_size,replay_trainable_size,replay_forced_size,masac_update_step,critic_loss,q1_loss,q2_loss,actor_loss,alpha_loss,alpha,policy_entropy,target_entropy,mean_q1,mean_q2,mean_target_q,wall_time_seconds,per_agent_returns
50,91,-325.8714262084325,1385,1379,6,0,1379,620,385,374,6,1000,626,374,0,444,97,347,27,0,8025.249202374952,1376,60819,60731,60819,60731,88,59732,32.93384154730065,16.096061152774233,16.837780361951783,-206.18790467949802,0.0005751173203798528,1.2994672060012817,2.143398014611976,2.141281987865304,203.67445412347482,203.68850311013156,203.66533189596132,21.093808299992816,"{""DC-1"": 70.55932661803732, ""DC-2"": -43.147423226501395, ""DC-3"": -68.5014062166681, ""DC-4"": -120.99618682500447, ""DC-5"": -163.7857365582938}"
51,92,-53.17459640568552,1298,1294,4,0,1294,587,298,409,4,1000,667,333,0,379,78,301,30,0,8519.16878091009,1296,62117,62025,62117,62025,92,61028,33.74226224459248,16.546690381787442,17.19557181883741,-206.95369722813734,-2.6926694323422307e-05,1.3002485036849976,2.1408705637778764,2.14102245223375,204.4319170728142,204.44562176127494,204.41668510437012,19.3664076999994,"{""DC-1"": 171.58343186829237, ""DC-2"": -43.158721273295825, ""DC-3"": -58.380843791955904, ""DC-4"": -82.33630657162426, ""DC-5"": -40.88215663710143}"
52,93,-6.277184670110926,1317,1313,4,0,1313,563,317,433,4,1000,685,315,0,356,77,279,18,0,8250.077263983416,1312,63434,63338,63434,63338,96,62340,31.273826824455725,15.184425019636386,16.0894017977322,-207.82325721368557,-0.0005415701648305957,1.309350848197937,2.139521180038772,2.1416052741611877,205.31764872481185,205.32023301938685,205.29641116537698,20.560298199998215,"{""DC-1"": 123.60968017764948, ""DC-2"": 3.2050327410199166, ""DC-3"": 23.279391737918147, ""DC-4"": -87.80853345332969, ""DC-5"": -68.56275587336847}"
53,94,-132.5011495536549,1336,1326,10,0,1326,576,336,414,10,1000,660,340,0,385,79,306,22,0,7603.803238363176,1328,64770,64664,64770,64664,106,63668,32.37541937469,15.783951719841324,16.59146775807961,-208.11493852914097,0.000642162176430806,1.2997955083847046,2.143170226410211,2.140798223664962,205.6274065684123,205.62770188572895,205.60620206809907,20.67895210000279,"{""DC-1"": 0.45642704995468897, ""DC-2"": -45.02152440684466, ""DC-3"": 0.8311881508066992, ""DC-4"": -50.19672107248394, ""DC-5"": -38.57051927508735}"
54,95,-213.0591078853946,1359,1354,5,0,1354,603,359,392,5,1000,646,354,0,409,87,322,31,0,8348.537220416008,1352,66129,66018,66129,66018,111,65020,30.446025669574738,14.855540799847722,15.590484952785559,-208.7678617104976,-0.0008223568461585677,1.3145250082015991,2.1380284022121034,2.141183036671588,206.26019430442673,206.2636828112179,206.24260008546727,20.34487609998905,"{""DC-1"": 136.27914025548824, ""DC-2"": -51.66432961340804, ""DC-3"": -104.3143597227408, ""DC-4"": -105.34970129195311, ""DC-5"": -88.00985751278066}"
55,96,-191.6725779388928,1387,1380,7,0,1380,571,387,422,7,1000,660,340,0,393,84,309,18,0,8218.412259097022,1380,67516,67398,67516,67398,118,66400,29.61514435781949,14.416211241397304,15.198933155813078,-209.38844988173332,0.0006780091603539641,1.3007261753082275,2.1440556552099146,2.1414836861085202,206.88318220497905,206.89140262327334,206.87162338477978,19.400511899992125,"{""DC-1"": -11.692634413684704, ""DC-2"": -29.83041011099026, ""DC-3"": 30.487669103624853, ""DC-4"": -130.61261166372967, ""DC-5"": -50.02459085411218}"
56,97,-132.4342016596593,1403,1398,5,0,1398,586,403,409,5,1000,672,328,0,382,91,291,22,0,8568.87020957976,1400,68919,68796,68919,68796,123,67800,33.19025651012148,16.20650225979941,16.983754373277936,-209.50040575299946,-0.0006305013875784685,1.3117387294769287,2.139364812203816,2.1417905962467194,207.0005673980713,207.0018829018729,206.9859831237793,18.948812100003124,"{""DC-1"": 135.1354957932135, ""DC-2"": -9.369162432714678, ""DC-3"": -77.23369096188847, ""DC-4"": -129.2634943204758, ""DC-5"": -51.703349737792195}"
57,98,-139.12756456760755,1305,1303,2,0,1303,594,305,404,2,1000,650,350,0,424,107,317,21,0,8253.807220416009,1300,70224,70099,70224,70099,125,69100,31.425349902006296,15.333023027456724,16.092326844105354,-210.06238405667818,-0.00043864616407797885,1.3213832378387451,2.1396244094004997,2.141318890131437,207.56844514113206,207.56281482403094,207.54741713303787,20.3122493000119,"{""DC-1"": 13.570189756256491, ""DC-2"": -135.8729136992627, ""DC-3"": 102.7468802051174, ""DC-4"": -64.68128248989265, ""DC-5"": -54.89043833982554}"
58,99,-126.05802679900046,1304,1299,5,0,1299,594,304,401,5,1000,654,346,0,424,108,316,18,0,8866.194896583373,1300,71528,71398,71528,71398,130,70400,30.809618525871862,14.981785887571482,15.827832586031693,-210.11873458862306,0.0011204544612869191,1.303993821144104,2.145589260046299,2.141489291191101,207.62924822293795,207.64125143197867,207.62218409611629,20.374026500008767,"{""DC-1"": 81.93623589619611, ""DC-2"": -44.6724760929261, ""DC-3"": -4.736728011434215, ""DC-4"": -71.28981993878836, ""DC-5"": -87.29523865204703}"
59,100,-273.0295602894479,1332,1323,9,0,1323,610,332,381,9,1000,627,373,0,433,95,338,19,0,8750.668293578743,1324,72860,72721,72860,72721,139,71724,28.15500351921669,13.79195999486929,14.363043531910531,-210.61092763941093,0.00032441049442381045,1.2994211912155151,2.14258363653886,2.1414369886735414,208.10616936352318,208.11098246271877,208.09587962677833,20.18737119999423,"{""DC-1"": 24.232882794522375, ""DC-2"": -112.34927281036602, ""DC-3"": -4.00569446276946, ""DC-4"": -45.24053256427195, ""DC-5"": -135.6669432465617}"
60,101,-193.66701149669336,1289,1287,2,0,1287,575,289,423,2,1000,637,363,0,402,70,332,29,0,9015.65940642817,1288,74149,74008,74149,74008,141,73012,30.70830103699465,14.993000976602483,15.715300128881976,-210.94042761429498,-0.0015704590532663336,1.322996973991394,2.1352938269236073,2.1410870191103184,208.45495533202745,208.45032254805477,208.4385377161251,20.128403200011235,"{""DC-1"": 34.15111157362644, ""DC-2"": 34.02410421652741, ""DC-3"": -112.43260171103282, ""DC-4"": -58.91445019440497, ""DC-5"": -90.49517538140903}"
61,102,-82.51651116695247,1313,1308,5,0,1308,568,313,427,5,1000,666,334,0,380,78,302,23,0,7917.479129232237,1308,75462,75316,75462,75316,146,74320,33.3253811958733,16.232583129624707,17.092798033985524,-211.2032369677809,0.0008604078384200667,1.310241460800171,2.143949583400645,2.140877009896328,208.71286259222467,208.72061308881194,208.69798734939062,20.32628539999132,"{""DC-1"": 9.13787050526322, ""DC-2"": 36.465535573865814, ""DC-3"": 67.07453615576624, ""DC-4"": -87.84254197167044, ""DC-5"": -107.35191143017677}"
62,103,-290.5727625226956,1295,1290,5,0,1290,587,295,408,5,1000,618,382,0,432,84,348,25,0,7712.937995193107,1288,76757,76606,76757,76606,151,75608,26.917656222485608,13.076870494007323,13.84078570885688,-211.69342628621166,-0.0003315415764382971,1.3148860931396484,2.1403806556640945,2.1415934999537023,209.2255163488921,209.23136459966625,209.2159424657407,19.802459200000158,"{""DC-1"": -33.912456450208374, ""DC-2"": -61.46234213461982, ""DC-3"": -39.03399035306211, ""DC-4"": -124.56815295175781, ""DC-5"": -31.59582063304549}"
63,104,-157.00907750837754,1361,1354,7,0,1354,571,361,422,7,1000,663,337,0,386,80,306,32,0,8247.412259097022,1356,78118,77960,78118,77960,158,76964,30.384266529111382,14.796041747285905,15.588224824726757,-212.24362023952787,-1.575735594323839e-05,1.314217448234558,2.140941060661918,2.141014761629358,209.74699018135183,209.75479205871403,209.72668933024448,22.773271199999726,"{""DC-1"": -23.11657178063902, ""DC-2"": -15.2540022358464, ""DC-3"": 9.102219882441057, ""DC-4"": -108.7329504443351, ""DC-5"": -19.007772929997074}"
64,105,-35.57378617952043,1324,1319,5,0,1319,563,324,432,5,1000,680,320,0,365,74,291,23,0,8489.070140117308,1316,79442,79279,79442,79279,163,78280,29.17884490482713,14.273548669003425,14.905296257564,-212.10824417995465,0.0008151568783991008,1.3027132749557495,2.1444192853923263,2.141536197944977,209.6668721926611,209.6777272325881,209.65601294381278,20.370553799992194,"{""DC-1"": 153.09705154544878, ""DC-2"": -80.09582844896049, ""DC-3"": 37.35823674306538, ""DC-4"": -110.78488378150317, ""DC-5"": -35.148362237570446}"
65,106,-158.59703909564496,1321,1317,4,0,1317,584,321,412,4,1000,651,349,0,389,70,319,40,0,8374.802178215788,1320,80763,80596,80763,80596,167,79600,32.72934487407858,15.80381298679294,16.925531897400365,-212.17407979098235,-0.0002117484739397751,1.3068040609359741,2.14064077482079,2.1414681561065443,209.7281732270212,209.72513172265255,209.69350307349004,20.376252300004126,"{""DC-1"": 24.002572631225526, ""DC-2"": -45.12774427750168, ""DC-3"": 20.139750566909704, ""DC-4"": -87.48796856710374, ""DC-5"": -70.12364944917411}"
66,107,-112.40718806345777,1418,1412,6,0,1412,553,418,441,6,1000,685,315,0,356,81,275,15,0,8235.459834218353,1412,82181,82008,82181,82008,173,81012,29.094925064878492,14.233968795527817,14.860956272558855,-212.22402078774428,0.0003045190262318676,1.3005578517913818,2.1423964753704774,2.141285042418299,209.78750711932736,209.78191960364495,209.77622511434149,21.7569846999977,"{""DC-1"": 110.70014656952767, ""DC-2"": 4.427241480879014, ""DC-3"": -30.33346208093903, ""DC-4"": -140.10274337220736, ""DC-5"": -57.09837066071593}"
67,108,-320.72314661351476,1376,1370,6,0,1370,629,376,365,6,1000,624,376,0,457,110,347,47,0,8842.618458176372,1368,83557,83378,83557,83378,179,82380,31.69773575959847,15.367608240299058,16.33012757158419,-212.21553693180195,-0.00025267269202284735,1.3044848442077637,2.1412399745824042,2.1422599001586087,209.76181262278416,209.77238568088464,209.75760986372742,20.789078599991626,"{""DC-1"": 32.60185882755797, ""DC-2"": -75.46165928589201, ""DC-3"": -79.34495361912847, ""DC-4"": -130.20839161064745, ""DC-5"": -68.31000092540322}"
68,109,-206.24470388065015,1342,1332,10,0,1332,558,342,432,10,1000,649,351,0,374,68,306,21,0,7525.084098282107,1332,84899,84710,84899,84710,189,83712,29.208462842949874,14.084078872168028,15.12438388719215,-211.9828062315245,-1.3737343587316908e-05,1.3059823513031006,2.1413576073116727,2.141489129524689,209.55571144264383,209.55841623483835,209.56406839044246,20.182546700001694,"{""DC-1"": -10.380254697116154, ""DC-2"": -67.25154652624673, ""DC-3"": -33.327416295089556, ""DC-4"": -39.40062399728648, ""DC-5"": -55.88486236490987}"
69,110,-122.3748530558602,1377,1369,8,0,1369,558,377,434,8,1000,673,327,0,386,91,295,20,0,8348.537220416008,1368,86276,86079,86276,86079,197,85080,27.601946660649705,13.518215521211513,14.083731122532782,-212.12729618005585,-0.0007082641955758839,1.3177101612091064,2.138880022523696,2.1415019038825007,209.67628621776203,209.68174293027286,209.6601674487019,21.319907400000375,"{""DC-1"": -35.38123629135167, ""DC-2"": 31.546735526685595, ""DC-3"": -26.123070418848346, ""DC-4"": -68.72493972870116, ""DC-5"": -23.69234214364203}"
70,111,-152.34048003234233,1375,1369,6,0,1369,588,375,406,6,1000,664,336,0,391,92,299,22,0,6913.326850102389,1372,87651,87448,87651,87448,203,86452,27.649500637290778,13.443379768303462,14.206120944231662,-212.1727965329896,0.0007879128927185401,1.3045573234558105,2.1444214050693344,2.1415744121498688,209.74531614120082,209.73816416214925,209.73527061973994,21.571979600004852,"{""DC-1"": 27.112983754791923, ""DC-2"": -45.05332399645933, ""DC-3"": -5.627877719264717, ""DC-4"": -86.56897976829572, ""DC-5"": -42.203282303113895}"
71,112,-222.09318164500817,1360,1355,5,0,1355,603,360,392,5,1000,645,355,0,427,102,325,27,0,7694.020799364388,1352,89011,88803,89011,88803,208,87804,27.450374514040863,13.408912375657517,14.041462194637434,-212.07179559335202,0.0002965206305665851,1.3012903928756714,2.1424821491777544,2.141434057400777,209.63817603207198,209.63833766011797,209.622243283063,20.854046500011464,"{""DC-1"": 21.038362620735285, ""DC-2"": -3.530985434712434, ""DC-3"": 17.519297529202927, ""DC-4"": -149.09263571371568, ""DC-5"": -108.02722064651758}"
72,113,-241.3569088828568,1333,1328,5,0,1328,614,333,381,5,1000,631,369,0,425,87,338,27,0,8259.592185835698,1328,90344,90131,90344,90131,213,89132,30.711360696568548,14.88724527337465,15.824115332889269,-212.10111459479273,0.00025533473172438255,1.2975672483444214,2.142918346606823,2.142035213041018,209.67832770979547,209.67443077822765,209.6513323496623,21.152952199990978,"{""DC-1"": 55.23638864312994, ""DC-2"": 64.37560167780514, ""DC-3"": -61.983044465744875, ""DC-4"": -194.58718406440826, ""DC-5"": -104.39867067363832}"
73,114,-195.77490155979166,1327,1323,4,0,1323,611,327,385,4,1000,641,359,0,415,82,333,38,0,9071.056612059561,1324,91671,91454,91671,91454,217,90456,30.729342023411547,15.018491711681342,15.71085037619686,-211.77054914030785,0.0002182525599493541,1.2941101789474487,2.142372398037925,2.1415857894182926,209.38292583454052,209.37795629818274,209.36491678704667,22.727960699994583,"{""DC-1"": -53.800241495839416, ""DC-2"": -61.506832527168676, ""DC-3"": 15.47355565840491, ""DC-4"": -49.0288846026682, ""DC-5"": -46.91249859251981}"
74,115,-290.8827710148783,1325,1317,8,0,1317,583,325,409,8,1000,624,376,0,434,90,344,21,0,8002.946239131636,1316,92996,92771,92996,92771,225,91772,27.80106683704991,13.592332441212559,14.208734398373716,-211.57259080185355,-2.757619574027685e-05,1.2946795225143433,2.141302771118999,2.1414082512304775,209.18111295613113,209.1788480115154,209.16681246772,22.941765199997462,"{""DC-1"": 68.39211908846134, ""DC-2"": -64.50273734131977, ""DC-3"": -85.56864160658918, ""DC-4"": -144.33399494671397, ""DC-5"": -64.86951620871494}"
75,116,-269.61300861016576,1405,1399,6,0,1399,612,405,382,6,1000,642,358,0,425,90,335,23,0,8840.04219276574,1400,94401,94170,94401,94170,231,93172,28.616657973357608,13.951607993670873,14.665050089699882,-211.38221248081751,0.00015141553769353777,1.2911244630813599,2.1420172079120365,2.141530285051891,208.9875468989781,208.99161286490303,208.96857694353375,22.438520399999106,"{""DC-1"": 108.88611264709316, ""DC-2"": -46.525396834746516, ""DC-3"": -108.13554640540409, ""DC-4"": -134.65112189984504, ""DC-5"": -89.18705611725997}"
76,117,-219.79432348494097,1331,1329,2,0,1329,580,331,418,2,1000,641,359,0,401,73,328,22,0,7577.479129232237,1328,95732,95499,95732,95499,233,94500,28.971081978226284,14.174120440899607,14.796961537326675,-211.06159322807588,-0.0004258972827323393,1.298889398574829,2.140025076377823,2.1416839565857346,208.67663509874458,208.6913988044463,208.66029578519155,20.45309310000448,"{""DC-1"": -0.6466565606436379, ""DC-2"": -11.948300951217547, ""DC-3"": 1.9030411579770794, ""DC-4"": -119.4364218204388, ""DC-5"": -89.66598531061717}"
77,118,-10.907912405112338,1349,1340,9,0,1340,574,349,417,9,1000,688,312,0,361,83,278,18,0,7845.464896583372,1340,97081,96839,97081,96839,242,95840,27.25909515281222,13.29514281571801,13.963952352929471,-210.94055351143453,-1.5945184485875626e-05,1.2982498407363892,2.1414849958313047,2.1415767255114084,208.55874288758235,208.56578879285215,208.54768394356344,21.87779739999678,"{""DC-1"": 69.51306457409662, ""DC-2"": -7.9443268521868715, ""DC-3"": 45.35839718167895, ""DC-4"": -107.26138176701005, ""DC-5"": -10.573665541691273}"
78,119,-151.85852489872488,1313,1304,9,0,1304,591,313,400,9,1000,650,350,0,418,102,316,28,0,8130.592185835698,1304,98394,98143,98394,98143,251,97144,24.77548878068573,12.077982117427638,12.697506710247028,-210.53913866522853,2.3626673226908957e-05,1.2982021570205688,2.141770939336964,2.1417468771612715,208.14377480489344,208.14305120596856,208.13255204744866,20.408035399988876,"{""DC-1"": 98.0431856597368, ""DC-2"": -82.86427874466197, ""DC-3"": -7.878635261302332, ""DC-4"": -73.62798117671646, ""DC-5"": -85.53081537577947}"
79,120,-363.5456457987704,1414,1408,6,0,1408,599,414,395,6,1000,628,372,0,431,91,340,20,0,7785.42433139282,1408,99808,99551,99808,99551,257,98552,26.231847634369675,12.76769187995656,13.464155752889134,-210.1675359986045,0.0008380038193742869,1.2847223281860352,2.145113486119292,2.1418980524282563,207.7944100336595,207.80103037574074,207.79608302766627,21.652859499998158,"{""DC-1"": 58.59261148547075, ""DC-2"": -49.48505636307501, ""DC-3"": -110.17901677275853, ""DC-4"": -196.26610632279426, ""DC-5"": -66.20807782561045}"
80,121,-57.7372857912764,1305,1299,6,0,1299,568,305,426,6,1000,669,331,0,379,79,300,24,0,8904.415934098131,1300,101113,100850,101113,100850,263,99852,27.562986878981956,13.485057199734907,14.077929746737848,-209.48324529794547,-0.0002932662334373722,1.2877811193466187,2.140255743907048,2.1414980875528777,207.13456946739782,207.13697185809795,207.11917435866135,20.386973800006672,"{""DC-1"": 35.01066925469463, ""DC-2"": 46.178930856372006, ""DC-3"": 46.15921244134344, ""DC-4"": -139.6351413455435, ""DC-5"": -45.45095699814274}"
81,122,-199.0327274614605,1320,1314,6,0,1314,589,320,405,6,1000,640,360,0,417,86,331,26,0,8638.406370229055,1316,102433,102164,102433,102164,269,101168,26.677870052563744,13.085230941830435,13.592639234834166,-209.2899352424413,-0.0003620462234375792,1.2946645021438599,2.140108863633454,2.141552346274483,206.91098263633288,206.9242373295468,206.91864053094278,19.507001800011494,"{""DC-1"": 94.25066195399113, ""DC-2"": -122.07672238766196, ""DC-3"": -62.930126826814394, ""DC-4"": 1.1435491720667192, ""DC-5"": -109.4200893730421}"
82,123,-91.96901459550993,1361,1355,6,0,1355,604,361,390,6,1000,668,332,0,387,79,308,20,0,8341.655590798095,1352,103794,103519,103794,103519,275,102520,24.694334399065323,12.138954755822583,12.555379621199602,-208.5066694451507,0.00029753233845908464,1.2893736362457275,2.142938093497203,2.1418626416011675,206.14651217263125,206.15547905871148,206.15582235889323,20.486468500006595,"{""DC-1"": 34.70201352608407, ""DC-2"": 58.92880542210708, ""DC-3"": -16.744471694396527, ""DC-4"": -118.0052124077546, ""DC-5"": -50.85014944154954}"
83,124,-112.23063502532746,1398,1392,6,0,1392,559,398,435,6,1000,682,318,0,384,92,292,34,0,7727.526109882956,1392,105192,104911,105192,104911,281,103912,25.294128807454275,12.455034609669926,12.839094145030812,-208.27300424685424,-0.00047558120920372345,1.2962753772735596,2.13976877413947,2.1416442543268204,205.91564755056098,205.92154556581343,205.90830526680782,20.907167400000617,"{""DC-1"": 57.13024188000199, ""DC-2"": 36.675263987876725, ""DC-3"": -51.75160568642288, ""DC-4"": -82.54780978586764, ""DC-5"": -71.73672542091363}"
84,125,-203.39825942450403,1364,1355,9,0,1355,601,364,390,9,1000,647,353,0,419,92,327,26,0,7806.437507410956,1356,106556,106266,106556,106266,290,105268,24.544616571921516,11.896461237848332,12.648155319479715,-207.9256317228694,0.00045589152213589874,1.2900570631027222,2.1441587448823416,2.142445506247799,205.57631497678503,205.5817808078102,205.5800663208188,20.959959500003606,"{""DC-1"": 131.65953094743594, ""DC-2"": -158.18182132288226, ""DC-3"": 35.956844253620766, ""DC-4"": -118.56563320020372, ""DC-5"": -94.26718010247252}"
85,126,-312.1685535811637,1379,1370,9,0,1370,603,379,388,9,1000,629,371,0,431,91,340,21,0,7997.99003069829,1372,107935,107636,107935,107636,299,106640,23.880700645919443,11.616702685203219,12.26399792474491,-207.75039857469565,2.9604432144054312e-05,1.290235161781311,2.1418702842195247,2.1418292930800433,205.41868670271714,205.4137569460855,205.4072446572885,20.845562500006054,"{""DC-1"": 20.00686675809087, ""DC-2"": -66.3339258340989, ""DC-3"": -77.3205543073896, ""DC-4"": -85.63515464615064, ""DC-5"": -102.88578555161246}"
86,127,-243.74389343885048,1369,1361,8,0,1361,590,369,402,8,1000,643,357,0,421,93,328,48,0,8126.325758681025,1360,109304,108997,109304,108997,307,108000,25.666931958408917,12.635997354633668,13.03093457677785,-207.2827397290398,-5.685454384279985e-05,1.2926125526428223,2.141307476250564,2.1415779213694965,204.9308360043694,204.9357826681698,204.93257367751178,21.300782499994966,"{""DC-1"": -31.10643475428465, ""DC-2"": 9.368415981950694, ""DC-3"": -47.66125322271477, ""DC-4"": -111.32720743628722, ""DC-5"": -63.01741400751383}"
87,128,-180.33736581607954,1347,1338,9,0,1338,564,347,427,9,1000,656,344,0,396,92,304,18,0,8267.262759950594,1336,110651,110335,110651,110335,316,109336,22.788733834991913,11.199115962325456,11.589617882481592,-206.777392678632,0.00016869768738822627,1.290431261062622,2.1419891136849,2.1413812167987136,204.4377677255048,204.44097488083526,204.4478528827964,22.498014700002386,"{""DC-1"": 24.712506178962176, ""DC-2"": -11.862548717477825, ""DC-3"": -18.31623930724345, ""DC-4"": -88.83982290160702, ""DC-5"": -86.0312610687124}"
88,129,-116.2101078457011,1402,1398,4,0,1398,558,402,438,4,1000,682,318,0,376,85,291,16,0,8061.180241483594,1400,112053,111733,112053,111733,320,110736,22.729606514998846,11.076220994336264,11.653385583162308,-206.1863283102853,-0.00030530430266350906,1.2965675592422485,2.1406984758377074,2.141986520290375,203.81680641174316,203.8199525996617,203.8202673993792,22.512414400000125,"{""DC-1"": 42.13139629858145, ""DC-2"": 21.668997665400678, ""DC-3"": -17.31075186531918, ""DC-4"": -93.53233032537318, ""DC-5"": -69.1674196189902}"
89,130,-162.76972336549542,1337,1330,7,0,1330,593,337,400,7,1000,652,348,0,412,96,316,21,0,8000.395712097717,1328,113390,113063,113390,113063,327,112064,24.28693259049611,11.893969511949873,12.392963150538593,-205.79202823179313,0.00046360285367805465,1.2879503965377808,2.1436926241380623,2.1418480289628707,203.44140865142086,203.44329157220312,203.4507050686572,20.73210979999567,"{""DC-1"": 28.063916178699113, ""DC-2"": -29.08662137367024, ""DC-3"": 6.262698711365957, ""DC-4"": -128.78708907489408, ""DC-5"": -39.22262780699563}"
90,131,-69.18052978573425,1390,1380,10,0,1380,571,390,419,10,1000,686,314,0,383,94,289,13,0,7897.803238363176,1380,114780,114443,114780,114443,337,113444,23.828763094155686,11.548867171743641,12.279895972514499,-205.57619057254516,-0.00012795448267791907,1.2904964685440063,2.1411312678585883,2.1417380832243658,203.22922168676405,203.2394508914671,203.22493926338527,20.995381200002157,"{""DC-1"": 53.74018540446276, ""DC-2"": 24.437871038135373, ""DC-3"": 8.716119368875567, ""DC-4"": -52.329733008492056, ""DC-5"": -103.74497258871517}"
91,132,45.52217709433185,1346,1337,9,0,1337,559,346,432,9,1000,701,299,0,368,93,275,16,0,8995.230453871514,1340,116126,115780,116126,115780,346,114784,21.871410986202868,10.758952018218254,11.11245893115428,-205.66056513999825,0.00017537330194730867,1.2892848253250122,2.1416053771972656,2.141000270843506,203.32140358312807,203.33867737499637,203.31989465969713,20.498015800010762,"{""DC-1"": 107.43880207958746, ""DC-2"": 71.04755391925609, ""DC-3"": 0.38340298412976903, ""DC-4"": -102.5684195783687, ""DC-5"": -30.77916231027248}"
92,133,-179.90798307121597,1317,1309,8,0,1309,577,317,415,8,1000,648,352,0,422,97,325,24,0,8396.484205808305,1308,117443,117089,117443,117089,354,116092,22.737863632517122,11.14193544967459,11.595928180655209,-205.2408889397204,-8.73069291445213e-05,1.2895443439483643,2.1413271013385295,2.1416377007778995,202.91518543255074,202.91065213731304,202.8992681357474,19.82301730000472,"{""DC-1"": 15.901187303506788, ""DC-2"": 25.173252798979327, ""DC-3"": -8.65766092888757, ""DC-4"": -98.33356152895459, ""DC-5"": -113.99120071585885}"
93,134,-67.3944106137442,1336,1331,5,0,1331,570,336,425,5,1000,677,323,0,386,94,292,27,0,8761.92839014449,1332,118779,118420,118779,118420,359,117424,23.58543602518133,11.560502117639547,12.024933874428093,-205.21089527485248,8.505554007143957e-05,1.2898074388504028,2.1421411719408123,2.141913807964898,202.87094831037092,202.87420932666674,202.87122870780325,19.989126799991936,"{""DC-1"": 102.52816056768076, ""DC-2"": 56.34352373321995, ""DC-3"": -141.12497758385112, ""DC-4"": -12.636385864126174, ""DC-5"": -72.50473146666735}"
94,135,144.8194920477435,1340,1334,6,0,1334,532,340,462,6,1000,723,277,0,323,73,250,17,0,7095.208944172386,1332,120119,119754,120119,119754,365,118756,21.32130478702866,10.327781657556871,10.993523074341965,-204.98421611155834,-0.00018245471855024206,1.2933602333068848,2.1406605794981077,2.1414160221904606,202.65515448309637,202.66507636176215,202.66230771634673,20.0106114000082,"{""DC-1"": 99.80080529696693, ""DC-2"": 63.24911091578595, ""DC-3"": 90.62961636467712, ""DC-4"": -81.324410764016, ""DC-5"": -27.535629765670507}"
95,136,-12.390018932154554,1323,1314,9,0,1314,549,323,442,9,1000,687,313,0,375,90,285,20,0,7658.438066466966,1316,121442,121068,121442,121068,374,120072,22.145257378783995,10.802417349670433,11.342839975125159,-205.10678797434892,-0.00035706285268208434,1.2980724573135376,2.1404144314647082,2.1417826193081932,202.77316281860723,202.77541628434665,202.7621416132501,19.79501510001137,"{""DC-1"": 85.52513798242224, ""DC-2"": -4.675549003336103, ""DC-3"": 32.80230691093876, ""DC-4"": -106.19114249182905, ""DC-5"": -19.850772330350207}"
