time,generation biomass,generation fossil brown coal/lignite,generation fossil coal-derived gas,generation fossil gas,generation fossil hard coal,generation fossil oil,generation fossil oil shale,generation fossil peat,generation geothermal,generation hydro pumped storage aggregated,generation hydro pumped storage consumption,generation hydro run-of-river and poundage,generation hydro water reservoir,generation marine,generation nuclear,generation other,generation other renewable,generation solar,generation waste,generation wind offshore,generation wind onshore,forecast solar day ahead,forecast wind offshore eday ahead,forecast wind onshore day ahead,total load forecast,total load actual,price day ahead,price actual,Non_renewable_rate,renewable_rate,biomass_rate,generation_geothermal_rate,generation_hydro_run-of-river_and_poundage_rate,generation_hydro_water_reservoir_rate,generation_marine_rate,generation_solar_rate,generation_wind_offshore_rate,generation_wind_onshore_rate,generation_other_renewable_rate
2015-12-31 17:00:00+01:00,361.0,0.0,0.0,5126.0,4034.0,308.0,0.0,0.0,0.0,,0.0,734.0,3052.0,0.0,7076.0,48.0,78.0,92.0,114.0,0.0,2992.0,167.0,,3112.0,26094.0,26141.0,56.7,65.97,0.695648552987716,0.304351447012284,0.021151930626354953,0.0,0.04208715596330275,0.15446907581739042,0.0,0.005476842481247767,0.0,0.1518935932581988,0.004647283126787417
2015-12-31 18:00:00+01:00,361.0,0.0,0.0,6201.0,4069.0,276.0,0.0,0.0,0.0,,0.0,775.0,4957.0,0.0,7082.0,48.0,78.0,26.0,110.0,0.0,2374.0,45.0,,2425.0,28771.0,28812.0,62.1,74.94,0.674811245589407,0.325188754410593,0.01989309527745633,0.0,0.04175421582888853,0.217957173635844,0.0,0.0014596900965641142,0.0,0.1177579365079365,0.004366323331840573
2015-12-31 19:00:00+01:00,363.0,0.0,0.0,6770.0,4083.0,272.0,0.0,0.0,0.0,,0.0,783.0,5615.0,0.0,7082.0,49.0,79.0,26.0,109.0,0.0,2127.0,0.0,,2109.0,29478.0,29568.0,63.44,75.87,0.6712844506177352,0.3287155493822647,0.019382742417770184,0.0,0.04089199916440359,0.2341534612176814,0.0,0.0014137349790658475,0.0,0.10379660355260589,0.004283235740620256
2015-12-31 20:00:00+01:00,376.0,0.0,0.0,6709.0,4079.0,276.0,0.0,0.0,0.0,,0.0,790.0,4838.0,0.0,7083.0,50.0,80.0,25.0,119.0,0.0,2100.0,0.0,,2108.0,28552.0,28653.0,63.29,75.53,0.6905183788878416,0.3094816211121583,0.020115557457735928,0.0,0.04134826755992882,0.20894877774898504,0.0,0.0013630663540701161,0.0,0.10286050156739812,0.004348771472059143
2015-12-31 21:00:00+01:00,392.0,0.0,0.0,5791.0,4053.0,247.0,0.0,0.0,0.0,,0.0,766.0,3841.0,0.0,7082.0,54.0,79.0,21.0,121.0,0.0,2209.0,0.0,,2136.0,27094.0,27078.0,62.1,72.27,0.7036015574302401,0.2963984425697599,0.02209695603156708,0.0,0.042287733245003865,0.18127330218509605,0.0,0.0012090506074039957,0.0,0.11295188423582349,0.004533195615998163
2015-12-31 22:00:00+01:00,401.0,0.0,0.0,4822.0,3709.0,235.0,0.0,0.0,0.0,,72.0,729.0,2179.0,0.0,7079.0,57.0,80.0,21.0,120.0,0.0,2417.0,7.0,,2395.0,24504.0,24565.0,56.7,65.52,0.7333058721222939,0.2666941278777061,0.024416976191925958,0.0,0.04351978986329175,0.11971869677490247,0.0,0.001308982110577822,0.0,0.1310808612180704,0.004968326915911067
2015-12-31 23:00:00+01:00,400.0,0.0,0.0,4594.0,3339.0,234.0,0.0,0.0,0.0,,290.0,710.0,1612.0,0.0,7080.0,63.0,80.0,20.0,122.0,0.0,2685.0,7.0,,2555.0,23373.0,23311.0,50.95,59.53,0.7369979464157792,0.2630020535842208,0.025265285497726123,0.0,0.043984636352372694,0.09457873738559024,0.0,0.0012943308309603934,0.0,0.1482033449246564,0.005157297576070139
2016-01-01 00:00:00+01:00,410.0,0.0,0.0,4610.0,2596.0,218.0,0.0,0.0,0.0,,564.0,685.0,1662.0,0.0,7080.0,67.0,78.0,20.0,115.0,0.0,3055.0,5.0,,2923.0,23273.0,22431.0,48.55,57.85,0.7130510778791999,0.2869489221208001,0.0271595124536301,0.0,0.04456443952898315,0.10166381208710545,0.0,0.0013599891200870393,0.0,0.17219998872667833,0.005283121105391492
2016-01-01 01:00:00+01:00,404.0,0.0,0.0,4434.0,1866.0,216.0,0.0,0.0,0.0,,661.0,682.0,1840.0,0.0,7080.0,72.0,77.0,20.0,121.0,0.0,3333.0,4.0,,3307.0,22495.0,21632.0,40.0,51.03,0.6844874658724249,0.3155125341275751,0.028464736137532587,0.0,0.04712874023909889,0.11772986115554418,0.0,0.0014483307987544355,0.0,0.19466183857026048,0.005553151593826626
2016-01-01 02:00:00+01:00,395.0,0.0,0.0,4286.0,1422.0,205.0,0.0,0.0,0.0,,1161.0,660.0,1343.0,0.0,7079.0,76.0,78.0,20.0,122.0,0.0,3698.0,4.0,,3681.0,21272.0,20357.0,33.1,45.44,0.6804581097812629,0.3195418902187371,0.029076186970923814,0.0,0.047653429602888084,0.09241037638477946,0.0,0.001514004542013626,0.0,0.2189720511605874,0.005878806150135665
2016-01-01 03:00:00+01:00,391.0,0.0,0.0,3813.0,1146.0,202.0,0.0,0.0,0.0,,2051.0,651.0,906.0,0.0,7080.0,81.0,71.0,20.0,122.0,0.0,4324.0,4.0,,4053.0,20022.0,19152.0,28.11,40.31,0.6616685276758654,0.3383314723241346,0.030463576158940398,0.0,0.04971363115693012,0.06786516853932584,0.0,0.0016046213093709885,0.0,0.25787213740458015,0.005673192169396724
2016-01-01 04:00:00+01:00,384.0,0.0,0.0,3872.0,1081.0,200.0,0.0,0.0,0.0,,3050.0,626.0,545.0,0.0,7078.0,87.0,71.0,20.0,119.0,0.0,5112.0,4.0,,4908.0,19148.0,18310.0,27.13,40.5,0.6479291482156811,0.3520708517843188,0.029950861867249046,0.0,0.047921610656051446,0.04198120474503158,0.0,0.0016055229991169624,0.0,0.2912986494956978,0.005676367125039975
2016-01-01 05:00:00+01:00,381.0,0.0,0.0,4010.0,1108.0,213.0,0.0,0.0,0.0,,3580.0,616.0,446.0,0.0,7080.0,88.0,71.0,20.0,121.0,0.0,5711.0,4.0,,5698.0,18750.0,18054.0,25.24,40.26,0.6352881953183992,0.3647118046816008,0.029305438043227446,0.0,0.046539740102750075,0.03413439461197,0.0,0.0015822784810126582,0.0,0.3115487425672358,0.005594515798597432
2016-01-01 06:00:00+01:00,355.0,0.0,0.0,3907.0,1096.0,213.0,0.0,0.0,0.0,,3799.0,618.0,475.0,0.0,7079.0,87.0,69.0,20.0,119.0,0.0,6120.0,4.0,,6058.0,18729.0,18234.0,19.98,35.71,0.6201508086119655,0.3798491913880345,0.027613565650280024,0.0,0.04710724902812714,0.03660604192355117,0.0,0.001597316508266113,0.0,0.32866118898018365,0.005489260143198091
2016-01-01 07:00:00+01:00,350.0,0.0,0.0,3808.0,1077.0,205.0,0.0,0.0,0.0,,3802.0,621.0,395.0,0.0,7080.0,87.0,68.0,22.0,112.0,0.0,6514.0,0.0,,6602.0,18647.0,18596.0,18.16,33.83,0.6081419932150056,0.3918580067849943,0.0275178866263071,0.0,0.04780600461893764,0.03094641178314008,0.0,0.0017754822048260835,0.0,0.34496637186887674,0.005467556484682801
2016-01-01 08:00:00+01:00,351.0,0.0,0.0,3706.0,1081.0,151.0,0.0,0.0,0.0,,3796.0,626.0,410.0,0.0,7079.0,87.0,69.0,28.0,90.0,0.0,6942.0,27.0,,7007.0,18242.0,18541.0,17.73,33.88,0.5913676042677013,0.4086323957322987,0.027979274611398965,0.0,0.048829953198127926,0.032529355760076165,0.0,0.002290950744558992,0.0,0.36277173913043476,0.005626681888608008
2016-01-01 09:00:00+01:00,342.0,0.0,0.0,4221.0,1119.0,159.0,0.0,0.0,0.0,,3679.0,615.0,616.0,0.0,7077.0,87.0,66.0,204.0,90.0,0.0,6942.0,254.0,,7117.0,18164.0,18942.0,19.77,39.25,0.5921162596341351,0.407883740365865,0.02611683848797251,0.0,0.04600538599640933,0.04607674470790635,0.0,0.015744385274369065,0.0,0.35247524752475246,0.005148607535689211
2016-01-01 10:00:00+01:00,345.0,0.0,0.0,4171.0,1121.0,156.0,0.0,0.0,0.0,,3266.0,616.0,1025.0,0.0,7075.0,86.0,68.0,585.0,90.0,0.0,7689.0,599.0,,7444.0,19478.0,20484.0,23.75,42.89,0.5514830416467625,0.4485169583532375,0.026448942042318308,0.0,0.04626361246714232,0.0746866802681434,0.0,0.04403794037940379,0.0,0.37713360800470863,0.005326231691078562
2016-01-01 11:00:00+01:00,375.0,0.0,0.0,3793.0,1116.0,178.0,0.0,0.0,0.0,,2927.0,629.0,1040.0,0.0,7070.0,86.0,70.0,1187.0,100.0,0.0,8796.0,953.0,,8578.0,20619.0,21805.0,26.03,41.4,0.5050327332242226,0.4949672667757774,0.02948576820254757,0.0,0.04848905334566759,0.077710528282149,0.0,0.0877309682187731,0.0,0.4161029376980936,0.0056392491742527995
2016-01-01 12:00:00+01:00,373.0,0.0,0.0,3699.0,1119.0,211.0,0.0,0.0,0.0,,2786.0,615.0,991.0,0.0,7068.0,85.0,69.0,1501.0,111.0,0.0,9597.0,1198.0,,9545.0,21366.0,22607.0,27.06,40.96,0.4832344038680766,0.5167655961319234,0.029448918364124426,0.0,0.047644871397582896,0.07460102378801566,0.0,0.10881542699724518,0.0,0.4384193695751485,0.005581621096909885
2016-01-01 13:00:00+01:00,372.0,0.0,0.0,3465.0,1069.0,206.0,0.0,0.0,0.0,,2576.0,623.0,750.0,0.0,7065.0,85.0,67.0,1512.0,116.0,0.0,10382.0,1329.0,,10182.0,22335.0,23178.0,26.59,39.0,0.4669415059116366,0.5330584940883634,0.030053320407174018,0.0,0.04933090505978304,0.05879586077140169,0.0,0.1118508655126498,0.0,0.4637305699481865,0.005549573428311107
2016-01-01 14:00:00+01:00,376.0,0.0,0.0,3659.0,1098.0,207.0,0.0,0.0,0.0,,2455.0,632.0,913.0,0.0,7061.0,84.0,66.0,1423.0,118.0,0.0,11170.0,1301.0,,11050.0,22670.0,23265.0,25.0,38.36,0.4561122094975193,0.5438877905024807,0.0298341664683012,0.0,0.04914845633408508,0.06948249619482497,0.0,0.10424908424908425,0.0,0.4774116339701671,0.005368909135280241
2016-01-01 15:00:00+01:00,376.0,0.0,0.0,3541.0,1070.0,209.0,0.0,0.0,0.0,,2347.0,544.0,876.0,0.0,7042.0,84.0,66.0,1178.0,118.0,0.0,11281.0,1062.0,,11441.0,21309.0,22061.0,20.06,34.48,0.4572294864506348,0.5427705135493651,0.03022508038585209,0.0,0.04314720812182741,0.06769706336939722,0.0,0.08895937169611841,0.0,0.4832298136645963,0.0054410552349546575
2016-01-01 16:00:00+01:00,368.0,0.0,0.0,3428.0,1034.0,214.0,0.0,0.0,0.0,,2345.0,547.0,677.0,0.0,7036.0,85.0,65.0,729.0,117.0,0.0,11683.0,665.0,,11638.0,20767.0,21481.0,19.43,32.47,0.4585305776854096,0.5414694223145903,0.0299625468164794,0.0,0.043896958510552926,0.053768564847907235,0.0,0.05766036541959978,0.0,0.4951053099970335,0.0054261624509558395
2016-01-01 17:00:00+01:00,385.0,0.0,0.0,3622.0,1079.0,213.0,0.0,0.0,0.0,,2292.0,596.0,867.0,0.0,7036.0,85.0,64.0,209.0,117.0,0.0,11540.0,234.0,,11639.0,21194.0,21830.0,24.57,39.19,0.4707705419749738,0.5292294580250262,0.030709101060859854,0.0,0.04675243175400063,0.06659497657270144,0.0,0.01690801715071596,0.0,0.48708424784737464,0.005239030779305829
2016-01-01 18:00:00+01:00,392.0,0.0,0.0,3413.0,1134.0,215.0,0.0,0.0,0.0,,966.0,693.0,1440.0,0.0,7034.0,84.0,64.0,42.0,116.0,0.0,11469.0,27.0,,11374.0,23845.0,24291.0,33.11,45.99,0.4596873083997547,0.5403126916002452,0.031643525992896354,0.0,0.05461423280006305,0.10717475439118786,0.0,0.0034889516530985216,0.0,0.48877050926912424,0.005306799336650083
2016-01-01 19:00:00+01:00,396.0,0.0,0.0,3066.0,1145.0,217.0,0.0,0.0,0.0,,285.0,716.0,1447.0,0.0,7037.0,85.0,64.0,31.0,118.0,0.0,11716.0,13.0,,11694.0,25055.0,25234.0,35.34,46.73,0.4481142944926645,0.5518857055073354,0.03282493368700265,0.0,0.05781653746770026,0.11033168128097598,0.0,0.0026497991281306094,0.0,0.5010263427984947,0.005455165359699966
2016-01-01 20:00:00+01:00,399.0,0.0,0.0,3109.0,1089.0,218.0,0.0,0.0,0.0,,489.0,726.0,1568.0,0.0,7044.0,84.0,67.0,31.0,121.0,0.0,11613.0,0.0,,11615.0,25922.0,25881.0,33.07,44.65,0.447466339330239,0.5525336606697611,0.0330736074270557,0.0,0.05859091275926075,0.11849164966371949,0.0,0.0026504787961696306,0.0,0.4988830655554601,0.005710876235935902
2016-01-01 21:00:00+01:00,391.0,0.0,0.0,3108.0,1102.0,218.0,0.0,0.0,0.0,,765.0,694.0,1531.0,0.0,7049.0,86.0,67.0,26.0,120.0,0.0,11623.0,0.0,,11634.0,26372.0,26149.0,29.52,41.02,0.4490870651547184,0.5509129348452816,0.03238363425542488,0.0,0.056071745980447604,0.115861964583018,0.0,0.0022205141344265097,0.0,0.49871277782545265,0.005702127659574468
2016-01-01 22:00:00+01:00,386.0,0.0,0.0,3092.0,1059.0,220.0,0.0,0.0,0.0,,1163.0,684.0,1243.0,0.0,7050.0,87.0,68.0,27.0,118.0,0.0,11825.0,0.0,,11697.0,26374.0,25610.0,30.1,40.12,0.4495920182528327,0.5504079817471673,0.032134532134532136,0.0,0.05556458164094232,0.09658870153081048,0.0,0.002316999914185188,0.0,0.5042428894290222,0.005814947836497349
2016-01-01 23:00:00+01:00,388.0,0.0,0.0,3542.0,1179.0,225.0,0.0,0.0,0.0,,1972.0,677.0,1324.0,0.0,7051.0,87.0,66.0,27.0,118.0,0.0,11429.0,0.0,,11660.0,24440.0,24000.0,24.57,37.02,0.467276835292766,0.5327231647072339,0.030818109610802225,0.0,0.05256619302740896,0.09788555374833653,0.0,0.0022078665467331754,0.0,0.4836443654521603,0.005379850016302576
2016-01-02 00:00:00+01:00,504.0,0.0,0.0,4021.0,2250.0,320.0,0.0,0.0,0.0,,516.0,930.0,2292.0,0.0,6100.0,82.0,69.0,47.0,216.0,0.0,5951.0,20.0,,5847.0,25207.0,24937.0,38.75,34.09,0.5701430954262137,0.4298569045737863,0.0373527014007263,0.0,0.066815144766147,0.14999018388848898,0.0,0.0036054004295796257,0.0,0.3142027455121436,0.005284117016388421
2016-01-02 01:00:00+01:00,495.0,0.0,0.0,3940.0,2089.0,323.0,0.0,0.0,0.0,,1196.0,925.0,1927.0,0.0,6099.0,82.0,69.0,47.0,222.0,0.0,6021.0,28.0,,6023.0,23259.0,23121.0,35.01,28.82,0.5735419758082647,0.4264580241917352,0.03735849056603774,0.0,0.06761695906432749,0.1312491486173546,0.0,0.0036713013591626307,0.0,0.32067533020877714,0.005380536494073612
2016-01-02 02:00:00+01:00,489.0,38.0,0.0,3836.0,2113.0,325.0,0.0,0.0,0.0,,1629.0,929.0,1472.0,0.0,6098.0,82.0,68.0,44.0,229.0,0.0,5894.0,14.0,,5878.0,22377.0,22101.0,32.3,29.73,0.5884720358976732,0.4115279641023269,0.037017411052233155,0.0,0.06805860805860806,0.10371309800605932,0.0,0.003446925186055621,0.0,0.31662637657802845,0.0053170693564782235
2016-01-02 03:00:00+01:00,492.0,111.0,0.0,3871.0,2346.0,325.0,0.0,0.0,0.0,,1971.0,945.0,1520.0,0.0,6099.0,86.0,67.0,40.0,223.0,0.0,5667.0,19.0,,5735.0,21960.0,21718.0,31.0,30.0,0.5993483847283406,0.4006516152716593,0.03630192577289161,0.0,0.06747108382121948,0.10424525066867842,0.0,0.0030532020456453704,0.0,0.30259504485262706,0.005103595368677636
2016-01-02 04:00:00+01:00,496.0,214.0,0.0,3915.0,2649.0,326.0,0.0,0.0,0.0,,2195.0,937.0,1527.0,0.0,6100.0,91.0,67.0,39.0,223.0,0.0,5527.0,25.0,,5574.0,21984.0,21760.0,30.01,28.38,0.6113699063814391,0.3886300936185609,0.03539317825032111,0.0,0.06482186094776894,0.10149551345962114,0.0,0.002876742642177473,0.0,0.29020740351798374,0.00493191019506809
2016-01-02 05:00:00+01:00,506.0,320.0,0.0,4012.0,3227.0,323.0,0.0,0.0,0.0,,1811.0,931.0,1675.0,0.0,6100.0,92.0,66.0,28.0,222.0,0.0,5093.0,21.0,,5277.0,22728.0,22695.0,32.6,26.06,0.6327063509626023,0.3672936490373976,0.03418456965274963,0.0,0.061141393577198395,0.10487759063302235,0.0,0.001954761239877129,0.0,0.26267471246583113,0.004595460242306086
2016-01-02 06:00:00+01:00,515.0,422.0,0.0,4808.0,4191.0,319.0,0.0,0.0,0.0,,782.0,933.0,2137.0,0.0,6098.0,92.0,65.0,26.0,214.0,0.0,4427.0,19.0,,4570.0,25589.0,25689.0,38.0,28.11,0.6658143275456757,0.3341856724543242,0.030914220541449065,0.0,0.05463488903203139,0.11689732509162519,0.0,0.0016079158936301793,0.0,0.21520587234456273,0.004010117835770251
2016-01-02 07:00:00+01:00,518.0,571.0,0.0,5605.0,5064.0,335.0,0.0,0.0,0.0,,44.0,952.0,3932.0,0.0,6098.0,92.0,66.0,27.0,227.0,0.0,4101.0,70.0,,4042.0,30282.0,30493.0,49.3,28.89,0.6521676091054082,0.3478323908945918,0.027984873041599134,0.0,0.05025337837837838,0.17934683451924832,0.0,0.0014984183362006772,0.0,0.18562440592042728,0.003654889799534832
2016-01-02 08:00:00+01:00,519.0,704.0,0.0,5733.0,5639.0,387.0,0.0,0.0,0.0,,0.0,985.0,5843.0,0.0,6098.0,92.0,65.0,97.0,231.0,0.0,3916.0,155.0,,3935.0,33225.0,33164.0,50.28,29.88,0.6230492592959187,0.3769507407040813,0.02674844096273772,0.0,0.049574714379183656,0.23630040037206293,0.0,0.005110373531426163,0.0,0.17175438596491227,0.003430260172040741
2016-01-02 09:00:00+01:00,509.0,817.0,0.0,6082.0,6134.0,406.0,0.0,0.0,0.0,,0.0,1012.0,6254.0,0.0,6099.0,91.0,65.0,949.0,234.0,0.0,3200.0,851.0,,3458.0,34227.0,34001.0,48.15,38.81,0.623602913474821,0.3763970865251789,0.0249852739053603,0.0,0.04847904191616766,0.23946088754451123,0.0,0.04559869306169517,0.0,0.13875037939556867,0.0032617422721798474
2016-01-02 10:00:00+01:00,502.0,858.0,0.0,5706.0,6431.0,408.0,0.0,0.0,0.0,,0.0,1037.0,6322.0,0.0,6099.0,95.0,68.0,2015.0,230.0,0.0,2648.0,1814.0,,2705.0,34778.0,34176.0,47.9,45.43,0.6115857984515254,0.3884142015484746,0.02469378720055094,0.0,0.049702837423312884,0.2417683276607136,0.0,0.09225345664316455,0.0,0.11781979977753058,0.0034179442070872076
2016-01-02 11:00:00+01:00,511.0,915.0,0.0,5191.0,6603.0,424.0,0.0,0.0,0.0,,0.0,1039.0,5801.0,0.0,6097.0,92.0,67.0,2976.0,230.0,0.0,2602.0,2783.0,,2601.0,34486.0,33919.0,45.0,45.43,0.6007127934128057,0.3992872065871943,0.025469770223795044,0.0,0.05045893837113302,0.22880921389973574,0.0,0.13210227272727273,0.0,0.11745057325990792,0.0034150568326622153
2016-01-02 12:00:00+01:00,519.0,850.0,0.0,4573.0,6574.0,424.0,0.0,0.0,0.0,,0.0,1030.0,5704.0,0.0,6098.0,89.0,69.0,3473.0,233.0,0.0,2552.0,3525.0,,2591.0,34149.0,33593.0,40.62,39.97,0.5853423636137691,0.4146576363862309,0.02680785123966942,0.0,0.05183433143777364,0.2323894886942351,0.0,0.15564219772340235,0.0,0.11929135698592998,0.003648863035430989
2016-01-02 13:00:00+01:00,521.0,778.0,0.0,5021.0,6422.0,424.0,0.0,0.0,0.0,,1.0,1029.0,4971.0,0.0,6097.0,91.0,70.0,3679.0,229.0,0.0,2640.0,3888.0,,2545.0,33908.0,33310.0,46.0,40.47,0.5962091830351558,0.4037908169648442,0.026604708165245367,0.0,0.05121696281917276,0.20684059418299838,0.0,0.16177828591530716,0.0,0.12164777439867293,0.0036587915534183565
2016-01-02 14:00:00+01:00,519.0,719.0,0.0,5001.0,6180.0,417.0,0.0,0.0,0.0,,79.0,1025.0,4159.0,0.0,6097.0,93.0,76.0,3758.0,233.0,0.0,2364.0,3844.0,,2590.0,32669.0,32099.0,45.43,40.53,0.6115988381580235,0.3884011618419764,0.026948439690534294,0.0,0.051859347331140906,0.18162365168784664,0.0,0.1670370699617744,0.0,0.11201667930250189,0.0040391156462585035
2016-01-02 15:00:00+01:00,516.0,673.0,0.0,5084.0,5868.0,407.0,0.0,0.0,0.0,,168.0,1022.0,4464.0,0.0,6096.0,92.0,75.0,3776.0,226.0,0.0,1882.0,3523.0,,2025.0,32014.0,31449.0,44.1,39.26,0.6111792187137604,0.3888207812862397,0.02721231937559329,0.0,0.052496404355866035,0.19484941073766915,0.0,0.16992169921699218,0.0,0.09258166076347894,0.004049457372712057
2016-01-02 16:00:00+01:00,507.0,761.0,0.0,5135.0,6003.0,421.0,0.0,0.0,0.0,,170.0,1019.0,4357.0,0.0,6095.0,92.0,77.0,3432.0,230.0,0.0,1708.0,2868.0,,1740.0,31726.0,31179.0,46.0,41.57,0.6279786841840668,0.3720213158159332,0.026345874038661402,0.0,0.051579267058108925,0.18866372217892094,0.0,0.15481077179845731,0.0,0.08354120811934458,0.004092696927819709
2016-01-02 17:00:00+01:00,516.0,678.0,0.0,5235.0,6080.0,411.0,0.0,0.0,0.0,,145.0,1044.0,5051.0,0.0,6094.0,93.0,78.0,2276.0,236.0,0.0,1659.0,1859.0,,1716.0,31775.0,31175.0,48.15,49.14,0.6392652201962582,0.3607347798037418,0.02667631701390684,0.0,0.05253887574857833,0.21153362928218444,0.0,0.10785196417570961,0.0,0.08098213414038856,0.004125892620999736
2016-01-02 18:00:00+01:00,520.0,772.0,0.0,5522.0,6415.0,420.0,0.0,0.0,0.0,,0.0,1055.0,6860.0,0.0,6096.0,90.0,81.0,746.0,240.0,0.0,1478.0,792.0,,1547.0,32974.0,32515.0,50.24,56.59,0.6454860538042582,0.3545139461957419,0.025902864259028643,0.0,0.05118874332848132,0.25970092750331253,0.0,0.036746958277917345,0.0,0.07027052726667618,0.004125076390303524
2016-01-02 19:00:00+01:00,521.0,913.0,0.0,6176.0,6783.0,422.0,0.0,0.0,0.0,,0.0,1080.0,7946.0,0.0,6096.0,91.0,80.0,286.0,244.0,0.0,1377.0,295.0,,1399.0,35092.0,34967.0,55.55,63.85,0.6473528033734187,0.3526471966265813,0.02452226301421444,0.0,0.04952992432928228,0.2771441526280911,0.0,0.013611917566988721,0.0,0.06230205411274998,0.0038452295121365054
2016-01-02 20:00:00+01:00,522.0,962.0,0.0,6434.0,6793.0,423.0,0.0,0.0,0.0,,0.0,1084.0,7817.0,0.0,6096.0,91.0,81.0,219.0,243.0,0.0,1188.0,193.0,,1254.0,35687.0,35381.0,57.0,66.19,0.6585297155196695,0.3414702844803305,0.024207011686143573,0.0,0.048992135948657686,0.27086870646938566,0.0,0.010300550303372373,0.0,0.05344129554655871,0.0038346825734980826
2016-01-02 21:00:00+01:00,522.0,935.0,0.0,6324.0,6721.0,427.0,0.0,0.0,0.0,,0.0,1053.0,8013.0,0.0,6097.0,90.0,81.0,129.0,247.0,0.0,950.0,140.0,,1007.0,34973.0,34700.0,55.55,67.9,0.6597549779986704,0.3402450220013295,0.024434770397416095,0.0,0.04809536859413538,0.27770846329798293,0.0,0.0061516452074391985,0.0,0.04359597999173971,0.003871522798967594
2016-01-02 22:00:00+01:00,522.0,954.0,0.0,5396.0,6544.0,434.0,0.0,0.0,0.0,,0.0,996.0,6775.0,0.0,6098.0,91.0,77.0,85.0,247.0,0.0,998.0,108.0,,920.0,32370.0,32055.0,48.4,57.96,0.6764554882431462,0.3235445117568539,0.025732031943212066,0.0,0.04797687861271676,0.255284675383398,0.0,0.004282331603607235,0.0,0.04806858684134476,0.0038808527795978027
2016-01-02 23:00:00+01:00,521.0,893.0,0.0,4862.0,6244.0,422.0,0.0,0.0,0.0,,0.0,959.0,5170.0,0.0,6099.0,91.0,78.0,42.0,238.0,0.0,1044.0,76.0,,1014.0,29251.0,28939.0,44.0,50.27,0.7069347035217343,0.2930652964782657,0.026897263810015486,0.0,0.04841478190630048,0.21524626337482827,0.0,0.0022232809274257584,0.0,0.05248077213090031,0.004121096845775876
2016-01-03 00:00:00+01:00,496.0,0.0,0.0,2754.0,2022.0,300.0,0.0,0.0,0.0,,196.0,1493.0,5325.0,0.0,7064.0,94.0,68.0,321.0,199.0,0.0,9666.0,221.0,,9742.0,27819.0,27227.0,25.0,40.53,0.4171867659888598,0.5828132340111402,0.03836336917008276,0.0,0.10720953611948873,0.2998648496452303,0.0,0.0251685745648424,0.0,0.43739535725598444,0.005439564834813215
2016-01-03 01:00:00+01:00,455.0,0.0,0.0,2707.0,2063.0,298.0,0.0,0.0,0.0,,1096.0,1459.0,5310.0,0.0,7092.0,93.0,67.0,129.0,197.0,0.0,9264.0,177.0,,9330.0,25695.0,25292.0,20.0,32.89,0.4273357589071188,0.5726642410928812,0.035257652072839984,0.0,0.10489611043209433,0.2989864864864865,0.0,0.010255187216789887,0.0,0.4266371925946394,0.005352720300391468
2016-01-03 02:00:00+01:00,438.0,0.0,0.0,2693.0,2070.0,293.0,0.0,0.0,0.0,,1196.0,1451.0,5389.0,0.0,7099.0,93.0,68.0,36.0,198.0,0.0,9014.0,132.0,,9054.0,24614.0,24265.0,18.35,28.38,0.4315234727134041,0.5684765272865959,0.03399565352375039,0.0,0.10441102396200619,0.3021586767591814,0.0,0.0028841531805800353,0.0,0.4200372786579683,0.005433914016301742
2016-01-03 03:00:00+01:00,437.0,0.0,0.0,2680.0,2023.0,291.0,0.0,0.0,0.0,,1191.0,1314.0,5259.0,0.0,7099.0,93.0,69.0,36.0,197.0,0.0,8626.0,54.0,,8762.0,24149.0,23774.0,18.35,25.37,0.4403000995590954,0.5596999004409046,0.03408736349453978,0.0,0.09593341607651311,0.2980954540301553,0.0,0.0028987841211047588,0.0,0.4105859393593222,0.005541278509476389
2016-01-03 04:00:00+01:00,441.0,0.0,0.0,2655.0,1989.0,286.0,0.0,0.0,0.0,,1068.0,1296.0,4840.0,0.0,7097.0,93.0,68.0,36.0,199.0,0.0,8512.0,11.0,,8478.0,24059.0,23650.0,19.1,22.56,0.4477682465833091,0.552231753416691,0.034561128526645765,0.0,0.0951891296364304,0.28206771956407717,0.0,0.0029138000809388913,0.0,0.40862176563775143,0.005489626221038185
2016-01-03 05:00:00+01:00,463.0,0.0,0.0,2787.0,2032.0,286.0,0.0,0.0,0.0,,1052.0,1301.0,4842.0,0.0,7095.0,93.0,66.0,36.0,209.0,0.0,8588.0,11.0,,8462.0,24616.0,24275.0,20.0,24.51,0.4497445859414346,0.5502554140585654,0.03571153104512148,0.0,0.09425487212924727,0.2791743542435424,0.0,0.002871271335141171,0.0,0.4072072072072072,0.005251432208784214
2016-01-03 06:00:00+01:00,508.0,0.0,0.0,3088.0,2042.0,279.0,0.0,0.0,0.0,,334.0,1369.0,5697.0,0.0,7092.0,93.0,68.0,35.0,212.0,0.0,8326.0,12.0,,8435.0,27409.0,27243.0,25.01,19.92,0.4445138671942795,0.5554861328057205,0.03815532522157128,0.0,0.09657848324514991,0.3078960168621305,0.0,0.002725644420216494,0.0,0.3939996214272194,0.005281963647661954
